id,cat_0,cat_1,cat_2,cat_3,cat_4,cat_5,cat_6,cat_7,cat_8,cat_9,cat_10,cat_11,cat_12,cat_13,cat_14,cat_15,cat_16,cat_17,cat_18,cat_19,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,num_23,num_24,num_25,num_26,num_27,num_28,num_29,num_30,num_31,num_32,num_33,num_34,num_35,num_36,num_37,target
4296,16,116,9,4,3,1,3,4,4,4,1,1,6.938287056,0,0,0,0,0,0,0,27,0.015780322,10.362098,72.98614523,466.4221635,50,1.259865542,0.625524704,2.502098815,0,0,7.370277666,0,0,0,0.061712944,0,0,0,0,0.938287056,27.4445835,14.12342589,0,0,0.061712944,0,1,0,18.19773172,2.123425889,0.061712944,0,0,0,0.192475254,1115.608333,0.000105764,0
4297,13,44,7,4,4,0,4,4,4,4,1,1,6.25376054,0,0,0,0,0,0,0,68,0.737331217,9.499675478,77.61378865,436.2688027,46,25.14167791,3.040999156,12.02947301,1.794759696,41.30804385,26.2688027,0,0.74623946,0,0,0,0,0,0.74623946,0,30,19.23871838,0,0,0,0.74623946,1.37311973,0,20,18.40320405,5.358077569,0,3.761281621,0,0.256117479,4030.354232,0.00015648,0
4298,2,41,7,4,2,1,2,4,4,3,3,1,2,0,0,0,0,0,0,0,26,9.408696623,11.36589757,199.0408265,1075.967032,38,29.16561153,99.02096782,16.96060019,100.321033,9.006165403,30,0,0.449587903,0,0,0,0,12.40329678,0,0,30,30,0,0,0,0.449587903,1.348763708,0.224793951,30,30,2.798351611,0.775206049,0.775206049,0,1.824300083,47160.18294,0.00031312,0
4299,15,19,7,4,2,1,4,4,4,4,1,1,7,0,0,0,0,0,0,0,122,4.606742419,7.7984432,299.0016667,1635.12,50,28.25,13.375,8,25.75,12.75,13,0,0,0,1,0,0,0,0,0,29,13,0,0,0,0,1,0,7,15,0,2,2,0,0,786.0012712,5.30E-05,0
4300,11,12,10,4,6,0,5,4,4,2,3,1,2,1,1,1,1,1,1,1,88,0.145791243,8.023323608,58,300,56,9.25,0.5,1.5,0.375,7.625,0,0,0,0,0,0,0,0,1,0,27,19,0,0,0,2,10,0,3,23,0,1,0,0,0,0,0.000181293,0
4301,18,52,10,4,3,0,3,4,4,1,2,2,5.397918287,0,0,0,0,0,0,0,112,3.374782786,9.055514693,124.7373835,1457.958366,42,29.7768215,95.42674374,30.56665371,13.0401313,66.73479095,19.63330742,1,0,0,0,1.19375486,0,1.19375486,4.795836573,0,29.60208171,29.60208171,0,0,5.377101152,10.55003888,10.74379374,0,28,25.02081713,6.366692585,4.775019439,0.602081713,0,0.000297895,7202.003589,4.17E-05,0
4302,5,5,3,4,3,1,5,4,4,4,1,1,6,0,0,0,0,0,0,0,24,0.126972648,10.28266361,69.75,440,21,7.125,2.875,2.125,0.625,16,1,0,0,0,0,0,0,0,2,0,29,27,0,0,5,4,1,0,24,26,2,5,0,0,0.379237175,2957.00542,0.000674806,0
4303,2,144,10,4,2,1,6,4,4,4,1,6,7,0,0,0,0,0,0,0,18,0.427895383,5.885167434,57.97,740,32,18.5,14,3.125,2.75,2.25,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.44E-05,0
4304,9,23,7,4,3,0,5,4,4,4,1,1,7,0,0,0,0,0,0,0,15,0.124323629,10.4411878,65.51666667,403,22,11.125,1.375,1.125,0.375,5.75,3,0,0,0,0,0,0,0,1,0,30,29,0,0,0,23,2,0,30,28,13,23,22,0,0,2130.548894,0.000276195,0
4305,15,42,10,4,5,1,4,4,4,1,3,4,7,0,0,0,0,0,0,0,105,3.99432409,8.168966043,165.01,1030,40,29.375,153.75,143.625,1.625,36.5,22,1,0,0,0,0,0,1,23,0,23,22,0,0,5,0,22,0,10,22,2,2,0,0,0,434.9551163,2.40E-05,0
4306,16,165,7,2,5,1,8,4,4,4,1,1,7,0,0,0,0,0,0,0,84,0.257174183,7.383392362,56.89666667,20,54,18,2.375,0.5,0.75,1.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84E-05,0
4307,26,309,7,4,3,0,3,4,4,4,1,1,7,0,0,0,0,0,0,0,17,0.277299967,10.69536191,59.48333333,350,23,17.83333333,6.5,1,0.833333333,6.333333333,18,0,0,0,1,0,0,0,1,0,20,20,0,0,0,5,1,1,16,18,16,13,1,0,0.00364399,5050.964726,0.000262598,0
4308,9,148,4,4,4,0,2,4,4,4,1,6,7,0,0,0,0,0,0,0,97,0.882075836,9.799241945,55.41,600,47,27.875,0.75,11.75,1.5,18,28,0,0,0,2,0,0,0,1,0,30,30,0,0,2,1,1,0,29,30,2,0,7,0,0,6003.457034,0.000143416,0
4309,15,63,1,3,5,1,7,4,3,4,1,1,4,0,0,0,0,0,0,0,133,0.663316134,8.637449732,88,450,60,28.875,4.75,31.875,0.375,7.25,9,0,0,0,0,0,0,0,1,0,25,22,0,0,0,0,0,0,21,22,4,0,0,0,0,3026.160627,5.02E-05,0
4310,1,1,9,4,3,0,5,4,4,4,1,1,3,1,1,1,0,0,1,1,30,1.664996215,9.687612717,79.26666667,450,26,25.25,38.125,19,16.625,13.25,30,0,0,0,6,0,25,0,4,0,30,30,0,0,6,28,3,0,23,28,18,0,1,0,0,2.175333977,0.000356336,0
4311,7,18,9,4,3,0,3,4,4,4,1,1,1.711489599,0,0,0,0,0,0,0,25,0.005226574,9.95614433,60.05146168,350,36,0.3389362,0,0.1778724,0,0,10.7310624,0,0,0,0.711489599,0,0,0,1.731062405,0,15.442552,15.442552,0,0,0,1.154041603,1.422979198,0,10.46212481,15.1540416,5.980427195,0.865531202,1,0,0,2534.449832,0.000906962,0
4312,9,17,9,4,3,1,3,4,4,4,1,1,2,0,0,0,0,0,0,0,13,0.005894076,10.86238856,86.5,500,22,1.125,0,0.375,0,0,28,0,0,0,0,0,0,1,6,0,28,28,0,0,1,5,2,0,28,28,12,28,25,0,7478.387031,16370.99456,0.000319439,0
4313,5,5,7,4,2,0,2,4,4,14,3,1,6,0,0,0,0,0,0,0,5,0.018857324,6.332736851,56.29,420,55,0.166666667,0,0,0,1.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000674806,0
4314,8,65,7,4,2,1,3,4,4,4,1,1,4.272591216,0,0,0,0,0,0,0,72,2.04408694,10.6361428,198.6424613,1509.418622,31,23.83734244,3.951265092,22.05758392,6.876355313,47.22547765,20.18222635,0,0,0,1.363704392,0,0,0.909136261,14.90963513,0,30,28.36370439,1.818272522,0,5.363704392,18.81827252,1.909136261,0,29,28.90913626,14.72790766,13.63654504,3.181976914,0,0.475726062,21338.60699,0.000640621,1
4315,5,21,10,4,5,1,2,4,4,1,3,1,1,0,0,0,0,0,0,0,108,5.317673187,8.251020096,241.475,1446.1,36,29.875,38.125,25,2.875,1.625,11,0,0,0,0,0,0,0,0,0,15,8,0,0,0,0,0,0,12,13,0,0,0,0,0,2852.942424,0.002355841,0
4316,11,48,10,4,2,0,3,4,4,3,3,6,7,0,0,0,0,0,0,0,12,0.008100024,6.844050533,77,380,33,0.125,0,0,0,2.375,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8.64E-05,0
4317,13,16,7,4,5,1,4,4,4,4,1,1,1,1,1,1,0,0,0,0,31,0.023491218,4.684907823,79.982,500.16,30,1.571428571,0.571428571,0,0,12.14285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001135951,0
4318,27,337,9,4,3,1,4,4,4,4,1,1,7,0,0,0,0,0,0,0,31,1.065651895,11.24164912,120.3833333,720,25,28.83333333,1,6,3.5,6.333333333,1,0,0,0,0,0,0,0,0,0,30,26,0,0,0,0,7,0,30,21,3,0,0,0,1498.104518,68.01002312,0.000115803,0
4319,16,258,1,4,2,0,3,4,4,4,1,1,6.064444657,0,0,0,0,0,0,0,181,1.899335762,9.056062873,108.2606253,700.1852541,45,29.875,3.277036577,16.1962038,4.620833731,13.45037007,10.61333206,0,0,0,0.623703562,0,0,0,4.365924936,0,30,12.49481425,0,0,0,2.182962468,0.311851781,0,10.49481425,6.860739184,2.871110687,2.182962468,0,0,0.030092928,79.57171441,0.000134979,0
4320,16,165,9,4,3,1,4,4,4,4,1,1,7,0,0,0,0,0,0,0,34,0.575081683,10.33589874,65.93333333,390,24,27.5,34.375,5.5,0.25,0,1,0,0,0,0,0,0,0,0,0,30,21,0,0,0,0,0,0,28,20,8,0,0,0,0.006820679,8944.398773,6.84E-05,0
4321,12,284,9,4,3,0,2,4,4,4,1,1,7,0,0,0,0,0,0,0,29,0.105842779,10.20723905,80.83333333,510,25,10.5,0.875,1.25,0.75,0,2,0,0,0,0,0,0,3,0,0,23,17,0,0,2,0,1,0,16,3,4,0,0,0,0,148.7212439,6.87E-05,0
4322,15,305,9,4,3,1,5,4,4,4,1,1,7,0,0,0,0,0,0,0,30,0.777323473,10.89742926,89.94198924,536.4009226,23,16.01307414,7.053224054,7.093662274,2.914285009,4.330299835,16.11843163,0,0,0,0,0,0,0,0,0,30,21.36221417,0,0,0,0,3.200461285,0,30,9.961291597,4.920276771,0,0,0,0.088514257,16109.65577,0.001709526,0
4323,21,49,8,4,2,1,2,4,4,4,1,2,2.769834678,0,0,0,0,0,0,0,33,2.403865002,9.903374624,98.68337322,646.4603306,39,29.91924587,68.91565205,26.20379277,5.689080545,8.858871011,28.58413226,0,0,0,0,0,0,0.707933871,0.646033064,0,30,29.29206613,0,0,1.646033064,11.64603306,1.292066129,0,29.64603306,29.64603306,4.876198386,0,16.79685967,0,0,7024.491476,0.000675108,0
4324,7,70,1,4,5,1,3,4,4,4,1,1,5,0,0,0,0,0,0,0,88,5.409054125,9.035081839,322.5833333,2020,35,30.375,213,78.25,37.25,21.375,1,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,14,3,8,0,0,0,0.13310051,2464.822554,0.000164438,0
4325,13,50,7,4,5,0,3,4,4,3,1,2,3.527033825,0,0,0,0,0,0,0,71,4.111068921,10.51060036,77.25542256,1377.783729,35,27.96198481,121.8357466,16.31835189,9.85392137,14.41298825,28.47296618,0.763516912,0,0,0.763516912,0,0,1,5.527033825,0,30,29.29055074,0,0,11.92571986,11.49317866,8.621526453,0,29.76351691,29.76351691,10.31076323,5.527033825,10.68923677,0,0.070247149,16214.82586,0.00010198,0
4326,17,151,7,4,5,0,4,4,4,3,3,1,7,0,0,0,0,0,0,0,26,0.840260233,5.506809544,64.05,400,55,26.375,2.125,16.5,5.5,2.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.74E-06,0
4327,7,8,8,4,4,0,5,4,4,4,1,2,3.073948804,0,0,0,0,0,0,0,23,0.368420027,8.895585108,98.45870182,57.85210239,24,15.91649517,0.699886068,6.692149391,2.287599245,5.155174989,10.20773311,0,0,0,0,0,0,0,0,0,13.28873857,7.281681913,0,0,0,0,0,0,8.63731263,3.140840957,8.63731263,0,0,0,0.007385758,0,0.000224322,0
4328,7,22,7,4,5,1,3,4,4,3,3,2,7,0,0,0,0,0,0,0,4,1.317827883,9.622441904,57.3,420,28,30.2,0.4,25.4,2.2,0,7,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,16,1,20,0,0,0,0.138548851,5884.432228,0.000124222,0
4329,21,44,9,4,3,1,2,4,4,4,1,1,6,0,0,0,0,0,0,0,19,1.224477319,9.810031813,81.5,475,26,26.85714286,2.142857143,10.57142857,4.142857143,0,25,8,0,0,1,0,0,11,0,0,28,27,0,0,0,3,0,0,24,24,13,7,1,0,22.05042934,198.9442358,3.53E-05,0
4330,15,237,7,4,5,1,3,4,4,4,1,1,7,0,0,0,0,0,0,0,162,3.514821143,0.010547306,119.45,764.53,41,29.125,21.375,9.625,13.75,101.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13E-05,0
4331,17,30,8,4,2,1,5,4,4,2,3,1,1.712258488,0,0,0,0,0,0,0,71,0.43102853,9.601602612,60.55105155,323.1375614,34,24.51373251,44.53973173,18.86267485,0.438341105,35.69843436,9.344503843,0.287741512,0,0,0,0,0.287741512,0,1.424516976,0,30,30,4.603864189,0,2.589673606,6.618054772,8.547101858,2.136775465,21,27.15096605,2.877415118,0.287741512,0.575483024,0,0.002466052,5698.373613,0.00071303,0
4332,0,20,7,4,5,1,2,4,4,4,1,1,2,0,0,0,0,0,0,0,49,1.725797031,8.815728346,55.69166667,340,29,28.75,12.125,5.625,9.625,6,15,0,0,0,0,0,0,0,4,0,18,18,0,0,0,0,0,0,17,14,5,0,0,0,0,0,0.000643627,0
4333,17,66,7,4,5,1,2,4,4,4,1,1,7,0,0,0,0,0,0,0,58,0.922939471,8.592059015,60.25,400,55,28.625,1.625,15.125,2.625,2.625,0,0,0,0,0,0,0,0,0,0,25,2,0,0,0,0,0,0,7,1,0,0,0,0,0.003044128,218.0427647,2.52E-05,0
4334,1,91,9,3,3,1,7,4,4,4,1,1,5,0,0,0,0,0,0,0,22,0.728370706,9.971471775,67.18333333,440,43,25.75,1,5.875,5.375,14.875,30,1,0,0,0,0,0,0,7,0,30,30,0,0,1,2,4,0,25,29,9,0,27,0,0.000551224,4353.402332,0.000288718,0
4335,5,35,9,4,3,1,2,4,4,4,1,2,1,1,1,1,1,1,1,1,27,0.47854513,10.50157157,112.5666667,770,43,25.75,13.125,0.75,0.75,23.5,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,30,30,0,1,0,0,0,29657.55453,0.003286666,0
4336,17,123,7,4,3,1,1,0,4,4,1,1,6,0,0,0,0,0,0,0,11,0.455672254,0,78.34,500,27,7,0.5,0.5,1.25,2.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48E-05,0
4337,17,114,10,4,2,0,3,4,4,1,2,5,6.616976743,0,0,0,0,0,0,0,12,0.02110506,7.672804864,96.45929167,0,32,1.559481591,0,0.047877907,0,0,9.14906977,0,0,0,0,0,0,0,0,0,15.29813954,8.233953486,0,0,0,0,0,0,4,4.957558142,0.191511628,0.808488372,0.191511628,0,1.042445712,246.3717577,0.000210732,0
4338,17,116,1,4,2,1,2,4,4,1,3,6,5,0,0,0,0,0,0,0,96,0.96937343,10.93417416,64.14666667,400,39,27.375,65.375,4.375,2,34,5,0,0,0,0,0,0,0,3,0,25,16,0,0,0,0,0,0,10,3,14,1,0,0,14.3950119,2336.412331,1.86E-05,0
4339,23,72,3,4,5,0,5,4,4,1,2,1,4.824501785,0,0,0,0,0,0,0,30,0.573725536,8.606537722,143.7855527,900,47,24.12511313,15.96894798,5.891615721,1.674847163,26.13292577,23.12250892,0,0,0,1.824501785,0,0,0,24.7185232,0,29.73675268,28,0.263247323,0,21.15726874,2.736752677,1.175498215,0,0.526494646,6.649003569,18.47350535,0.087749108,0,0,0.000125024,0.209541146,0.000316615,0
4340,12,142,10,4,6,1,2,4,4,4,1,1,6,1,1,1,1,1,1,1,64,1.027858315,8.251339062,71.36,500,58,28.875,9.75,12.375,3,16.25,17,0,0,0,0,0,0,0,0,0,29,22,0,0,0,0,0,0,12,15,1,0,0,0,0.000160217,1644.494376,9.09E-05,0
4341,7,12,7,4,2,0,4,4,4,3,2,1,1.669341045,0,0,0,0,0,0,0,33,0.725874437,9.50955313,77.77785369,1534.8388,41,9.142476776,2.353478919,2.521274535,3.043173788,3.35101278,9.693410446,0.330658955,0,0,5.016046268,0,0,0,0,0,18.29054329,16.30658955,0,0,0.330658955,3.983953732,2.008023134,0,17.29856642,16.62922538,9.274497018,1.669341045,1,0,0.044029044,6807.382711,0.000959099,0
4342,5,21,9,4,3,1,2,4,4,4,1,1,1,1,1,1,1,1,1,1,27,0.260775397,10.06454731,55.2,340,27,12.625,2.625,4,0.875,17,30,1,0,0,1,0,0,3,22,0,30,30,0,0,2,3,2,0,30,30,27,30,2,0,0.84526062,1261.569972,0.002355841,0
4343,27,255,9,4,4,1,2,4,4,4,1,1,7,0,0,0,0,0,0,0,66,0.888308152,10.3303189,99.87121738,594.1579964,31,25.82240503,11.79508426,8.153500302,2.7071538,45.65773439,14.76155332,0.27570772,0,0,1.102830881,0,0,3.205661762,0,0,27.10283088,26.10283088,0,0,1.929954042,1.378538601,1.102830881,0,25.3785386,16.68703124,9.341277565,4.859908083,1.827123161,0,16268.29529,9281.631784,0.000349667,0
4344,13,16,7,4,6,1,12,4,4,4,1,1,1,0,0,0,0,0,0,0,72,0.027607201,7.15230002,106.5116667,400,40,2.857142857,0.285714286,0.428571429,0,0,29,2,0,0,0,0,0,0,0,0,30,29,0,0,0,1,1,1,26,28,5,2,11,0,20.834692,2.52715683,0.001135951,0
4345,19,37,7,4,5,1,7,4,4,4,1,1,2,0,0,0,0,0,0,0,97,0.656720021,6.089351022,78,200,55,24.875,0.375,3,0.75,1.5,23,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,25,22,0,2,0,0,0.000545502,0,0.000542176,0
4346,5,257,7,4,3,1,4,4,4,3,2,1,6.503250813,0,0,0,0,0,0,0,63,0.339289337,9.888536972,90.35999415,595.7424981,26,17.38914415,0.629063517,3.671652285,0.314531758,18.13264252,12.01300325,0,0,0,0,0,0,0.993498373,0,0,21.5487622,18.52925732,0,0,1,0,1.006501627,0,18.04551139,11.04551139,4.01950488,0.503250813,0,0,0,3303.606519,0.000248021,0
4347,19,37,10,4,5,1,3,4,4,4,1,1,2,0,0,0,0,0,0,0,32,0.210750964,9.405592952,158.72,900,56,5.125,0,0.75,0,0,29,0,0,0,0,0,0,0,0,0,30,29,0,0,0,0,0,0,19,1,0,0,0,0,0.294363022,8231.015234,0.000542176,0
4348,14,266,3,4,3,0,2,4,4,4,1,2,7,0,0,0,0,0,0,0,27,0.640682584,10.34998672,89.9,640,20,15.625,1.625,1.875,7,3.875,27,0,0,0,0,0,0,0,0,0,30,26,0,0,0,1,3,0,30,22,20,17,0,0,0.30348587,10420.12773,0.000487379,0
4349,5,35,7,4,5,1,2,4,4,4,1,1,1,1,1,1,1,1,1,1,29,0.397727003,10.11702994,96.66666667,300,47,8.875,0.5,0.875,0,5.625,30,0,0,0,7,0,0,1,0,0,30,30,0,0,2,6,1,0,1,4,29,1,2,0,0,0,0.003286666,0
4350,11,233,9,4,3,1,5,4,4,4,1,1,7,0,0,0,0,0,0,0,27,0.147258947,10.56799466,56.31666667,330,22,15,4.75,12,0.25,2.625,1,0,0,0,5,0,0,0,1,0,30,30,0,0,5,30,1,0,30,27,25,30,12,0,0,387.0341921,7.01E-05,0
4351,11,61,9,4,3,1,5,4,4,4,1,1,7,0,0,0,0,0,0,0,30,0.254155091,11.0602265,100,594.9,18,21,19.625,12,0.75,0.25,4,4,0,0,2,2,0,2,1,1,26,26,24,0,0,25,23,0,26,25,25,14,2,0,0,52338.44309,7.99E-05,0
4352,2,291,9,4,3,1,5,4,4,4,1,2,7,0,0,0,0,0,0,0,16,0.065982277,10.0377269,96.41666667,629.8,18,8.125,0,0.625,0,8.125,0,0,0,0,0,0,0,0,0,0,21,18,0,0,4,3,3,0,19,0,12,0,0,0,0.039064407,5632.795985,8.53E-05,0
4353,11,59,1,4,3,1,5,4,4,4,1,4,7,0,0,0,0,0,0,0,111,0.0027279,5.435241724,59,375,57,0.25,0,0,0,2.625,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,0,10,3,0,8,0,0,0,0.54291153,0.000121396,0
4354,23,135,9,4,3,1,2,4,4,4,1,1,7,0,0,0,0,0,0,0,25,0.175318478,10.433388,50.31666667,370,41,16.14285714,3.285714286,2.571428571,0,0.857142857,22,0,0,0,0,0,0,0,0,0,25,8,0,0,0,0,0,0,7,9,13,0,0,0,0,423.476553,3.53E-05,0
4355,20,43,8,4,3,1,2,4,4,4,1,1,1,0,0,0,0,0,0,0,10,0.73208832,9.747283952,69.59467323,410,23,19.57851394,7.659446386,39.09508172,0.603339159,0,13.07100236,0,0,0,0,0,0,0,0,0,25.37785546,20.14200472,0,0,1.448857818,1.448857818,0,0,16.17328673,2.173286726,0.724428909,3.622144544,3.622144544,0,0,266.5692388,0.001014561,0
4356,16,120,4,4,2,1,3,4,4,2,2,3,6.498976924,0,0,0,0,0,0,0,11,0.10205915,10.24093078,61.96251089,15.03069228,34,4.488276239,0.285129671,0.732179396,0.688906729,0.375767307,1,0,0,0,0,0,0,0,0,0,24.50102308,7.496930772,0,0,0,0,0,0,21.01023076,5,0.498976924,0,1.002046152,0,0.005844531,2292.328357,7.66E-05,0
4357,24,115,7,4,5,1,5,4,4,4,1,1,6,0,0,0,0,0,0,0,68,3.097913923,10.11524292,139.5166667,1290,38,30.28571429,31.85714286,29,20.14285714,86,30,1,0,0,0,1,0,15,8,0,30,30,0,0,13,11,1,0,28,28,6,3,0,0,0.007185936,9267.673307,0.000217801,0
4358,5,21,3,4,5,1,5,4,4,4,1,1,1,1,0,1,1,1,1,1,51,5.240343687,9.863940955,141.0666667,1107.63,24,30,12.125,21.875,11.5,15.125,15,0,0,0,8,0,0,0,2,0,30,30,0,0,30,30,9,0,27,13,23,3,0,0,0,36.52736092,0.002355841,0
4359,15,56,7,4,3,1,12,4,4,4,1,1,4,0,0,0,0,0,0,0,16,0.010647908,10.25978534,69.38333333,415,52,3.375,0.625,0.375,0,0,23,1,0,0,3,0,0,1,2,0,30,30,2,0,2,6,2,0,29,29,7,29,26,0,0.00948143,9730.71781,1.91E-05,0
4360,12,285,9,4,4,0,3,4,4,1,2,1,7,0,0,0,0,0,0,0,65,0.581463916,9.549493624,93.48087966,354.3219206,35,22.25707726,20.12388826,10.8979175,1.560730685,90.04155521,21.83607507,0,0,0,0,0,0,1.810730685,0,0,27.91803754,27.16096028,0,0,0,0,0,0,18.24292274,14.78242165,11.35022959,0,0,0,0,653.7104111,8.41E-05,0
4361,18,47,8,4,3,0,4,4,4,4,1,1,1.371255511,0,0,0,0,0,0,0,26,0.315809651,9.640233855,107.7996317,683.6733803,25,15.3967098,11.04591592,6.23453102,0.030937959,3.710815921,27.24750367,0,0,0,0.123751837,0,0.123751837,0.876248163,5.628744489,0,29.12375184,26.49500735,0,0,0.247503674,3.866262858,0.495007347,0,27.24750367,27.37125551,0.618759184,7.732525716,4.876248163,0,1.995607537,11004.52706,0.000935155,0
4362,1,51,9,4,3,1,2,4,4,4,1,2,2,1,1,0,0,0,1,1,25,0.034924227,10.29871178,69.93333333,450,38,3.375,0.875,0.375,0.25,12,27,0,0,0,0,0,0,0,0,0,27,27,0,0,5,1,0,0,27,27,20,8,1,0,1.412071228,2198.488053,0.000325886,0
4363,15,118,7,4,5,0,8,4,4,4,1,1,5,0,0,0,0,0,0,0,66,2.249033953,5.074668384,54.86061114,116.736944,32,28.72462177,1.216792744,6.179803174,28.14617913,1.331126984,3.468683901,0,0,0,0,0,0,0,0,0,6.796974149,0,0,0,0,0,0,0,0,0,0,0,0.26565805,0,0,0,4.31E-05,0
4364,11,14,9,4,3,0,3,4,4,4,1,1,1.708921356,0,0,0,0,0,0,0,28,3.331369026,10.31903372,128.2388532,597.1643146,24,30.2249496,61.88611039,21.40509792,15.36149918,51.09148897,8.141784271,2.574647186,0,0,0.567137085,0,0.992489898,0.141784271,0.850705627,0,11.11925397,11.11925397,0.283568542,0,1.992489898,3.54460678,3.417842712,0,10.83568542,7.41033261,8.552116882,6.708921356,0.858215729,0,0,3457.268829,0.001092572,0
4365,13,16,9,4,3,1,6,4,4,4,1,1,1,0,0,0,0,0,0,0,33,0.009035084,11.03817942,69.75,410,20,1.571428571,0.428571429,0.571428571,0,0,30,0,0,0,7,0,0,2,0,0,30,30,0,0,6,2,0,0,30,25,1,13,25,0,0.025229454,16394.49303,0.001135951,0
4366,2,2,7,4,5,0,4,4,4,4,1,1,3,0,0,0,0,0,0,0,177,0.301691252,5.416524621,169.2,445.65,34,11,0.375,0.875,0.25,0.875,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00049,0
4367,19,37,9,4,3,1,5,4,4,4,1,1,2,0,0,0,0,0,0,0,29,0.273587003,10.46958262,64.55,320,26,12.125,0.25,0.75,1,8.375,0,0,0,0,0,0,0,0,0,0,26,21,0,0,0,0,0,0,20,4,0,0,12,0,14510.16921,181.5069714,0.000542176,0
4368,24,72,9,4,3,0,4,4,4,4,1,1,5,0,0,0,0,0,0,0,11,0.638915031,8.964711514,106.1333333,631.73,19,19.14285714,3.714285714,3.142857143,3.142857143,20.28571429,21,0,0,0,0,0,0,1,2,0,28,11,0,0,0,6,4,0,28,10,19,7,13,0,0.016554832,6062.821204,0.000312812,0
4369,29,310,5,4,2,1,2,4,4,3,3,1,7,0,0,0,0,0,0,0,3,0.063705283,6.257558756,91.2,200,48,3.5,1,0.333333333,0.166666667,1.5,1,0,0,0,0,0,0,0,0,0,29,8,0,0,0,0,0,0,4,1,0,0,0,0,0,90.57584381,0.000292118,0
4370,17,74,6,4,2,1,2,4,4,3,1,2,3.703644859,0,0,0,0,0,0,0,19,0.684265172,9.879778206,65.3396729,443.5182243,39,21.18106309,0.344889018,4.750198601,3.687599301,2.025554908,28.24088785,0,0,0,0,0,0,0,28.70364486,0,30,29.64817757,0,0,0,0.648177571,1.055467288,0,25.64817757,24.83359814,1,2.351822429,0.351822429,0,0,0,0.000142945,0
4371,18,247,8,4,3,0,3,4,4,4,1,1,7,0,0,0,0,0,0,0,70,1.475409597,10.48626709,106.8637542,683.2512968,30,25.39658043,28.57188999,5.798101858,11.62181405,22.86414554,5.915757498,0,0,0,0,0,0,0,0,0,29.01404042,29.01404042,0,0,0.492979792,0,1.507020208,0,22.94383833,4.943838332,14.61934354,0,0,0,0.030197812,4581.656623,0.000206795,0
4372,4,18,3,4,3,0,3,4,4,2,2,1,2,0,0,0,0,0,0,0,90,0.385679686,9.247574151,67.75413481,355.3338611,28,24.92478229,0.191673264,7.616059723,0.116653472,109.4677024,23.93401944,1.600158333,0,0,0,0,0,1,6.333861111,0,30,26.73370278,0,0,1.066772222,14.33227778,13.33227778,0,25.60015833,14.86645556,10.99920833,4.200316666,0.533386111,0,0,481.7424147,0.000492357,0
4373,15,71,7,4,2,1,5,4,4,2,3,4,3,0,0,0,0,0,0,0,15,0.350015688,9.879297117,61.03333333,664.55,36,26.625,1.625,5.25,0.875,6.625,1,0,0,0,0,0,0,0,0,0,29,14,0,0,3,1,0,0,24,28,0,0,14,0,0,14724.96235,0.000211171,0
4374,3,121,9,4,3,1,4,4,4,4,1,1,7,0,0,0,0,0,0,0,27,0.46390675,10.32058848,80.78333333,460,28,12.625,3,3,3.625,1.875,10,0,0,0,0,0,0,19,0,0,29,29,0,0,29,0,6,2,29,29,26,0,0,0,1.191738129,10838.98792,0.000134797,0
4375,5,21,7,4,5,0,2,4,4,4,1,1,1,1,0,0,0,0,1,1,55,2.21263973,6.263654727,59.68333333,429.3,55,27.875,25,37,9.125,3.75,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,2,0,0,0,0,0,5.715799332,0.002355841,0
4376,15,25,7,4,5,0,2,4,4,4,1,1,3,1,1,1,1,1,1,1,24,0.377637865,6.764368738,56.31666667,141.5,43,10.125,0,0.75,0.125,0,2,0,0,0,0,0,0,0,0,0,10,7,0,0,0,1,0,0,8,9,0,2,0,0,0,0,0.000142838,0
